anio_c,pais_c,population,population_int,population_nat,poor_int_pop,poor31_int_pop,poor_national_pop,poor_e_national_pop,poor_int_delta_pop,poor31_int_delta_pop,poor_national_delta_pop,poor_e_national_delta_pop,poor_national_new_pop,poor_e_national_new_pop,national_recovery,poor_national_recovery,poor_e_national_recovery,poor_national_new_recovery,poor_e_national_new_recovery,poor_int,poor_int_delta,poor31_int,poor31_int_delta,poor_national,poor_national_delta,poor_e_national,poor_e_national_delta,shock_weight,zona_c,category,shock_component,shock_population,gdp_growth
2020,URY,547053.1596267223,540400.5338351727,540400.5338351727,59804.91325879097,21683.729179382324,27161.66273880005,24223.26739883423,56282.04639649391,20687.97370815277,23865.182556152344,23264.6941242218,0.0,0.0,-1.48885632430475e-09,-9.76068323824125e-11,-8.141010318040213e-11,0.0,0.0,0.11066775384983621,0.10414876165474048,0.04012529193021869,0.0382826670457413,0.05026209457277223,0.04416202624150525,0.04482465482949089,0.04305083483007394,0.0,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,URY,2983829.671862364,2952731.6152279377,2952731.6152279377,273744.32258439064,101792.92651748657,583843.9186449051,144548.30725574493,261237.99031186104,95689.92875099182,550776.6925859451,135464.6241183281,0.0,0.0,-1.076975093261491e-08,-2.086215625619953e-09,-5.293036159359414e-10,0.0,0.0,0.09270883990018808,0.08847332719458643,0.034474154708987535,0.03240725579578454,0.19773010037007205,0.1865312410194882,0.04895409610215673,0.04587773010581283,0.0,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,ARG,28644818.0,25759747.0,20834543.0,3117451.0,1600371.0,9345989.0,2615991.0,3430584.0,1656597.0,8958568.0,2236234.0,0.0,0.0,4201458.514526084,1370816.3571057357,383698.63829727744,0.0,0.0,0.12102024915073895,0.13317615270056807,0.06212681359021111,0.06430952136292332,0.4485814255681058,0.429986297275635,0.1255602774680491,0.10733299981669864,0.1,,,Granos,sec_agri,IMF
2014,BHS,257918.38403320312,197818.13944244385,197818.13944244385,10644.299877166748,6016.8191566467285,10644.299877166748,6016.8191566467285,11040.177742004395,6146.370349884033,9492.196933746338,5220.916675567627,0.0,0.0,303282.8735390596,12516.493795738912,7075.099397171163,0.0,0.0,0.05380851274391729,0.05580973399669745,0.030415912178758265,0.031070812652508793,0.05380851274391729,0.04798446169042116,0.030415912178758265,0.026392507230544843,0.1,,,Granos,sec_agri,IMF
2007,BLZ,313923.68988609314,240454.56561470032,240454.56561470032,19310.166982650757,11562.428081512451,19310.166982650757,11562.428081512451,19426.837450027466,12282.869228363037,17716.942991256714,11283.11243057251,0.0,0.0,74046.02058084731,4554.740747141077,2727.2608448217497,0.0,0.0,0.0803069258979802,0.08079213385017046,0.04808570821666102,0.05108187152513821,0.0803069258979802,0.07368104217927804,0.04808570821666102,0.04692409313055984,0.1,,,Granos,sec_agri,IMF
2020,BOL,11749037.995095253,11670424.862782478,11670424.862782478,3152191.368818283,1615345.232829094,4538500.133379936,1714047.6042966843,3253248.0355644226,1666235.944911003,4368177.390035629,1660957.4365758896,0.0,0.0,5198856.053738657,1973028.9547967666,705600.549853717,0.0,0.0,0.2701008237387112,0.27876003434452334,0.13841357549719585,0.1427742318297859,0.3888890238995002,0.3742946329200017,0.14687105434891756,0.14232193395741394,0.1,,,Granos,sec_agri,IMF
2020,BRA,211096452.99566078,206045849.1063242,206045849.1063242,42281613.39307499,18159575.634170532,46497642.96545887,8674885.643491745,45687256.73598766,21102702.056667328,45921911.80091953,8701333.23649025,0.0,28360.541053771973,79337570.19792622,17475471.332938056,3260331.1847864683,0.0,10658.902055314144,0.20520487831451895,0.22173344881319124,0.08813366400213087,0.1024175063375233,0.22566648717812832,0.2228722975983021,0.04210172483996663,0.04223008264534448,0.1,,,Granos,sec_agri,IMF
2016,BRB,278999.9999694824,234609.70416259766,234609.70416259766,10226.09602355957,3090.0795555114746,10226.09602355957,3090.0795555114746,10226.09602355957,3090.0795555114746,5180.921577453613,3090.0795555114746,0.0,0.0,157433.13835710028,5770.345484968498,1743.6592195358987,0.0,0.0,0.04358769412399205,0.04358769412399205,0.013171149789140335,0.013171149789140335,0.04358769412399205,0.022083151231728014,0.013171149789140335,0.013171149789140335,0.1,,,Granos,sec_agri,IMF
2020,CHL,19545799.0,19111427.0,19532480.0,2203231.0,1084198.0,2112185.0,831232.0,2539740.0,1198383.0,2055602.0,800588.0,0.0,0.0,8586862.18229769,927925.3049985527,365176.91732710565,0.0,0.0,0.11528343749527442,0.13289117552551152,0.056730352997711786,0.06270505075314366,0.10813706196038599,0.10524019479349268,0.04255639836825636,0.040987524369665296,0.1,,,Granos,sec_agri,IMF
2020,COL,49620239.65705776,48397769.80934811,49620239.65705776,17097823.495295525,9004209.339918137,18939982.820563316,5191881.252938271,17587080.07035446,9238231.77649784,17663507.82467842,4781599.846130371,0.0,0.0,19355895.354962133,7306208.722710726,1958003.4989624377,0.0,0.0,0.353277094433245,0.363386167165031,0.1860459557411044,0.1908813528575745,0.38169873727865755,0.3559738515322959,0.10463232924349249,0.09636390068201248,0.1,,,Granos,sec_agri,IMF
2021,CRI,5163413.0,5100410.0,5154703.0,905326.0,374049.0,1351668.0,376776.0,973519.0,403845.0,1304250.0,362911.0,0.0,0.0,6519182.768812284,1695913.90080945,467318.9421290954,0.0,0.0,0.17750063230210905,0.19087073392139065,0.07333704545320867,0.07917892875278654,0.2622203451876859,0.2530213670894327,0.07309363895456246,0.0704038622593775,0.1,,,Granos,sec_agri,IMF
2020,DOM,10480963.994644165,10303812.68812561,10480963.994644165,2520504.3863983154,1020370.6042938232,2367297.6797180176,325918.0559082031,2638873.7043914795,1088993.3478546143,2072305.7261505127,295008.2867126465,0.0,0.0,5766663.9044258995,1302495.6566626118,179321.2809210038,0.0,0.0,0.24461861474859808,0.25610652913290904,0.09902845045598758,0.10568838747521093,0.22586640703352484,0.19772090880280413,0.03109619077737021,0.02814705659359172,0.1,,,Granos,sec_agri,IMF
2020,ECU,17695544.989904404,17390315.95849037,17390315.95849037,6616340.68072319,3529876.7464637756,5533934.7630729675,2512521.3625125885,7178349.396266937,3893459.8408584595,5360319.751369476,2422590.390226364,0.0,0.0,10058855.594061268,3145709.876721219,1428217.643306667,0.0,0.0,0.3804612116603283,0.41277854947553694,0.20297944872821042,0.22388666486289907,0.31821933404097624,0.30823590348583857,0.14447818938481766,0.13930686457962813,0.1,,,Granos,sec_agri,IMF
2014,GTM,16002003.998764038,15934896.373764038,16002003.998764038,9234834.231903076,5999642.429046631,9486743.199783325,3737409.676925659,9542117.231903076,6286240.374221802,9160537.199783325,3467536.676925659,0.0,0.0,6445689.307973423,3821308.8320102217,1505447.79241022,0.0,0.0,0.5795352549080733,0.5988189071385281,0.3765096608299709,0.39449521520402,0.5928471959209648,0.572461874180938,0.23355885157973522,0.21669390141344075,0.1,,,Granos,sec_agri,IMF
2019,GUY,745059.1476888657,616151.5054960251,616151.5054960251,301134.3495197296,190097.66566181183,299922.63168144226,189381.52050876617,222998.99151039124,141558.03442382812,207313.86344337463,132177.02537727356,0.0,0.0,207290.27762214708,83444.44300732667,52689.7066958228,0.0,0.0,0.48873425908016754,0.36192233488234143,0.30852422491246867,0.22974549791916615,0.48676766835129825,0.33646572570893774,0.3073619374772231,0.21452033176623678,0.1,,,Granos,sec_agri,IMF
2019,HND,2251019.1909561157,520217.5763282776,520673.3289375305,270177.07890319824,186265.51349258423,328202.57481765747,211485.94050598145,278040.36165237427,192152.09707641602,321184.49572372437,206235.64770889282,0.0,0.0,1540737.1579645926,223310.89334562383,138203.38900443292,0.0,0.0,0.5193539995517298,0.5344693726321157,0.358053095412992,0.36936871382284964,0.6303425902136706,0.6168637375360156,0.40617778701577234,0.39609412705991826,0.1,,,Granos,sec_agri,IMF
2018,JAM,3157964.7343235016,3116004.3986377716,3116004.3986377716,763.9966201782227,73.92912292480469,353107.1140060425,97747.99367141724,1172.7099990844727,73.92912292480469,334731.8292198181,85400.37480545044,0.0,0.0,1174107.9447428202,132707.4355996028,36771.65262438237,0.0,0.0,0.0002451847052950953,0.00037635055958109306,2.3725615713868824e-05,2.3725615713868824e-05,0.11332047995837581,0.10742341357610193,0.03136965843634556,0.02740701355966797,0.1,,,Granos,sec_agri,IMF
2020,MEX,126760856.0,126125207.0,126760856.0,38648828.0,17045004.0,66887453.0,18855506.0,42694460.0,19293943.0,65677359.0,18289451.0,0.0,0.0,16428386.827594928,8736029.484113669,2686825.0481143985,0.0,0.0,0.3064322265096461,0.33850854254693113,0.13514351655335638,0.15297451999424666,0.5276664666890543,0.5181201916149888,0.14874864839978677,0.14428311370822552,0.1,,,Granos,sec_agri,IMF
2014,NIC,6240907.859611034,5936684.6322722435,5936684.6322722435,3031878.340870142,1803512.5270414352,2473974.7280521393,1399767.9736042023,3132054.956007242,1914674.7192821503,2381956.7868614197,1312796.31032753,0.0,0.0,2424682.0715945917,961174.608506422,543829.9020492401,0.0,0.0,0.5107022738564608,0.5275764420736057,0.3037911963922442,0.32251582118306255,0.41672665490826905,0.4012267678685392,0.23578277444534668,0.22113290357231963,0.1,,,Granos,sec_agri,IMF
2019,PAN,4076474.0,4004511.0,4004511.0,646589.0,375075.0,873663.0,387056.0,646618.0,374877.0,808912.0,354398.0,0.0,0.0,4077049.703399996,834785.4135000199,358615.14419999334,0.0,0.0,0.1614651576684394,0.16147239950146222,0.09366312141482443,0.09361367717556526,0.21816970911055059,0.20200019428089971,0.09665499732676475,0.08849969446956195,0.1,,,Granos,sec_agri,IMF
2020,PER,33221603.712699294,33020595.985301733,33221603.712699294,11842315.70866692,6161668.128225207,9984368.428366065,1703729.5014824867,12368265.559705973,6516714.24303627,9519311.534369826,1630226.3416905403,0.0,0.0,29957750.400107205,8847255.949196158,1428870.7075423386,0.0,0.0,0.35863422071298234,0.37456215403293713,0.18660075460079265,0.19735301706659134,0.3005384241745512,0.2865397955105633,0.05128378257161676,0.04907127168780747,0.1,,,Granos,sec_agri,IMF
2020,PRY,7221008.0,7122177.0,7221008.0,1558990.0,622226.0,1863389.0,269304.0,1799345.0,788297.0,1860730.0,269051.0,0.0,0.0,1263687.417325581,323329.755184917,45741.683565309715,0.0,0.0,0.21889234148491396,0.2526397476501918,0.08736457967837642,0.11068202882349035,0.25805109203590415,0.2576828608969828,0.037294516222665865,0.03725947956296406,0.1,,,Granos,sec_agri,IMF
2020,SLV,6321041.993896484,6027156.973890305,6321041.993896484,1886182.8304519653,983251.4961471558,1814047.6373729706,550173.576871872,2030533.6133766174,1065884.3306159973,1720674.3047733307,516989.0271644592,0.0,0.0,1912071.2289640047,540672.6075875253,156858.19221943174,0.0,0.0,0.31294735455255696,0.33689741650547783,0.16313686542537545,0.17684695043341617,0.2869855380053781,0.2722137119852694,0.08703843091109224,0.08178857657703541,0.1,,,Granos,sec_agri,IMF
2017,SUR,494372.2035036087,442423.2075777054,494372.2035036087,237259.42736196518,146482.05988121033,129338.43584489822,8341.4700050354,256449.51777410507,153905.89623069763,126539.51082658768,8341.4700050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362725627820821,0.5796475261281662,0.3310903618352408,0.34787030516175227,0.2616215776863638,0.2559600032724412,0.016872853987177115,0.016872853987177115,0.1,,,Granos,sec_agri,IMF
2015,TTO,1370327.9436531067,895788.9854774475,895788.9854774475,104643.82332992554,35306.4885635376,101598.74156570435,35306.4885635376,109828.69227981567,36047.18412780762,90817.5061302185,33907.39694213867,0.0,0.0,349386.42596106627,25904.179625155695,9001.938484561457,0.0,0.0,0.11681749276494097,0.12260553998805641,0.039413845376452754,0.04024070926546924,0.11341816344342873,0.10138270016996646,0.039413845376452754,0.03785199136386605,0.1,,,Granos,sec_agri,IMF
2020,URY,3530882.831489086,3493132.1490631104,3493132.1490631104,335369.4657893181,124458.25609016418,611005.5813837051,168771.57465457916,372387.79184246063,140713.94640302658,576581.3735132217,159727.34352779388,0.0,0.0,1441491.6333660868,254920.11966819916,68609.9637860203,0.0,0.0,0.09600823887503575,0.10660569825345383,0.035629415315290895,0.040283029784821435,0.17491625146434336,0.16506142593771211,0.04831525618057285,0.04572610960928982,0.1,,,Granos,sec_agri,IMF
2021,VEN,28704946.98902893,27887530.764175415,27887530.764175415,25329373.864089966,23308133.271591187,25287458.12391281,23258676.789611816,25546039.95042801,23644192.10471344,25246896.529468536,23217475.872398376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908268791463901,0.9160380733042415,0.8357904996570379,0.8478410048080338,0.9067657634428258,0.9053112928126623,0.8340170733039632,0.832539677633409,0.1,,,Granos,sec_agri,IMF
2020,ARG,28644818.0,25759747.0,20834543.0,3117451.0,1600371.0,9345989.0,2615991.0,3430584.0,1656597.0,8958568.0,2236234.0,0.0,0.0,4201458.514526084,1370816.3571057357,383698.63829727744,0.0,0.0,0.12102024915073895,0.13317615270056807,0.06212681359021111,0.06430952136292332,0.4485814255681058,0.429986297275635,0.1255602774680491,0.10733299981669864,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2014,BHS,257918.38403320312,197818.13944244385,197818.13944244385,10644.299877166748,6016.8191566467285,10644.299877166748,6016.8191566467285,11040.177742004395,6146.370349884033,9492.196933746338,5220.916675567627,0.0,0.0,303282.8735390596,12516.493795738912,7075.099397171163,0.0,0.0,0.05380851274391729,0.05580973399669745,0.030415912178758265,0.031070812652508793,0.05380851274391729,0.04798446169042116,0.030415912178758265,0.026392507230544843,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2007,BLZ,167470.74799919128,129237.06531143188,129237.06531143188,13453.925010681152,7306.466041564941,13453.925010681152,7306.466041564941,13570.595478057861,7598.872337341309,11984.147911071777,7232.895210266113,0.0,0.0,39501.77336899431,3173.4132858709377,1723.3956923841108,0.0,0.0,0.10410268121038077,0.10500544441608774,0.056535375698589435,0.05879793323246514,0.10410268121038077,0.09272996011007145,0.056535375698589435,0.05596610533391859,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2007,BLZ,146452.94188690186,111217.50030326843,111217.50030326843,5856.2419719696045,4255.96203994751,5856.2419719696045,4255.96203994751,5856.2419719696045,4683.9968910217285,5732.7950801849365,4050.2172203063965,0.0,0.0,34544.247211856586,1381.3274612701493,1003.8651524376147,0.0,0.0,0.05265575971408074,0.05265575971408074,0.038267017585742635,0.04211564617303376,0.05265575971408074,0.051545800477017754,0.038267017585742635,0.03641708552397099,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,BOL,8244986.011291504,8182785.391044617,8182785.391044617,1222043.8253974915,422458.0370941162,2540734.90328598,592048.6273078918,1316249.3226966858,461911.58198165894,2406765.925174713,568662.6256141663,0.0,0.0,3889020.0951236193,1226252.1525852324,286190.5033184053,0.0,0.0,0.14934325746034077,0.16085590172476136,0.05162765695364095,0.056449186909775614,0.31049756065539796,0.2941255098549596,0.07235294572870507,0.06949499448397126,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,BOL,3504051.983803749,3487639.4717378616,3487639.4717378616,1930147.5434207916,1192887.1957349777,1997765.230093956,1121998.9769887924,1936998.7128677368,1204324.3629293442,1961411.4648609161,1092294.8109617233,0.0,0.0,1309835.9586150774,746776.8022115579,419410.046535314,0.0,0.0,0.5534251917555616,0.5553896062262842,0.3420328291962391,0.34531217251341617,0.5728130003926369,0.5623893985474253,0.3217072710872003,0.3131902881055082,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,BRA,29798660.657138824,29175561.970679283,29175561.970679283,11553427.47253704,6125897.419303894,12360530.89903164,3266887.079881668,12148075.36641407,6768813.175235748,12248536.523264885,3279699.7861003876,0.0,14725.654273986816,11199398.65469316,4645528.022708107,1227812.591593653,0.0,5534.425676479397,0.395996741524566,0.41637845326244566,0.20996673261890444,0.23200283792436416,0.4236604220838545,0.4198217856291632,0.11197340716743721,0.11241256601659994,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,BRA,181297792.33852196,176870287.1356449,176870287.1356449,30728185.92053795,12033678.214866638,34137112.06642723,5407998.563610077,33539181.369573593,14333888.88143158,33673375.27765465,5421633.450389862,0.0,13634.886779785156,68138171.54323743,12829943.310229465,2032518.5931928125,0.0,5124.476378834756,0.17373288876368456,0.1896258660102237,0.06803674268724288,0.0810418138261893,0.1930064829953427,0.19038457969952832,0.03057607160134584,0.030653161354523707,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,CHL,17303587.0,16903223.0,17290642.0,1842857.0,901229.0,1802393.0,703881.0,2127645.0,997093.0,1755087.0,679536.0,0.0,0.0,7601813.403913511,791827.4555743219,309229.064503196,0.0,0.0,0.1090240009257406,0.12587214876121555,0.0533169916766761,0.05898833612974283,0.1042409529964243,0.10150502219639965,0.04070878339855744,0.039300796349840565,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,CHL,2242212.0,2208204.0,2241838.0,360374.0,182969.0,309792.0,127351.0,412095.0,201290.0,300515.0,121052.0,0.0,0.0,985048.7783841828,136097.8494242273,55947.85282391055,0.0,0.0,0.16319778426268589,0.18661998619692746,0.08285873950051716,0.09115552729729681,0.1381866129488393,0.13404849056889928,0.056806513227093125,0.053996765154306424,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,COL,38525662.56885433,37467516.24324703,38525662.56885433,10670429.067538261,5041103.570936203,14336744.283247948,3505478.6149072647,11098496.11270523,5235551.072175026,13431300.45524025,3246610.097671509,0.0,0.0,15977243.044990048,5904375.881872482,1444440.1496586385,0.0,0.0,0.28479147105091196,0.2962164889887936,0.13454597679249122,0.13973573903817701,0.3721349180594843,0.3486325622884587,0.09099074178522323,0.08427136306530901,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,COL,11094577.08820343,10930253.566101074,11094577.08820343,6427394.427757263,3963105.7689819336,4603238.537315369,1686402.6380310059,6488583.957649231,4002680.704322815,4232207.369438171,1534989.7484588623,0.0,0.0,3378652.309972303,1401832.840838142,513563.34930378414,0.0,0.0,0.5880370833931143,0.5936352636660533,0.36258132027906936,0.3662019988938472,0.41490887851956704,0.3814663087913613,0.15200242646690093,0.13835495812553109,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2021,CRI,1420242.0,1405255.0,1419983.0,392142.0,177797.0,420838.0,142214.0,416051.0,193006.0,405541.0,134023.0,0.0,0.0,1569296.20043184,465004.8895873938,157139.33952680574,0.0,0.0,0.27905397952684746,0.29606797342831015,0.12652294423432045,0.1373458909592921,0.2963683368040322,0.28559567262424973,0.10015190322701047,0.09438352430979807,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2021,CRI,3743171.0,3695155.0,3734720.0,513184.0,196252.0,930830.0,234562.0,557468.0,210839.0,898709.0,228888.0,0.0,0.0,4949886.568380458,1230909.0112221292,310179.6026022853,0.0,0.0,0.13888023641768749,0.15086457807588585,0.05311062729438955,0.0570582289511536,0.24923689058349754,0.24063624582298004,0.06280577928198097,0.06128652214891612,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,DOM,8644310.983200073,8512201.47013855,8644310.983200073,1873887.3677520752,717530.2975921631,1863204.0774230957,250879.1880645752,1983589.4902801514,765973.5521240234,1601443.6904449463,232292.33198547363,0.0,0.0,4756130.843587143,1025141.5523749081,138034.62724640273,0.0,0.0,0.22014133174899755,0.23302896403929516,0.08429432739689185,0.08998536451599706,0.21554107447593798,0.18525984240470966,0.029022462120133163,0.026872278477362274,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,DOM,1836653.0114440918,1791611.2179870605,1836653.0114440918,646617.0186462402,302840.30670166016,504093.6022949219,75038.86784362793,655284.2141113281,323019.7957305908,470862.0357055664,62715.95472717285,0.0,0.0,1010533.0608389013,277354.1042876986,41286.65367460109,0.0,0.0,0.36091369162821924,0.36575134579005564,0.16903237915752287,0.18029569835665304,0.2744631670511197,0.25636962059335594,0.04085631165825256,0.034146871693451576,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,ECU,5631839.009780884,5556432.80493927,5556432.80493927,3073782.9972991943,1948631.6944198608,2622083.864845276,1488066.0630950928,3253852.246673584,2023563.6817321777,2550955.9141693115,1465147.4652252197,0.0,0.0,3201362.566719881,1490497.3521326631,845876.2729057799,0.0,0.0,0.5531935875417807,0.5856009351505417,0.3506983280149932,0.3641839562845743,0.4719005802633718,0.4590995704837274,0.26780960291147743,0.2636849066046131,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,ECU,12063705.98012352,11833883.153551102,11833883.153551102,3542557.683423996,1581245.0520439148,2911850.8982276917,1024455.2994174957,3924497.1495933533,1869896.1591262817,2809363.837200165,957442.9250011444,0.0,0.0,6857493.027341587,1655212.5245885456,582341.3704008827,0.0,0.0,0.29935716260312645,0.33163223759021937,0.13362013394305117,0.15801205190750636,0.2460604740172634,0.23739999801815967,0.08656966492947651,0.08090691048557766,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2014,GTM,7925534.999755859,7889106.374755859,7925534.999755859,3148345.0,1603189.0,3340331.0,889739.0,3326958.0,1706453.0,3171310.0,800109.0,0.0,0.0,3192446.1593590355,1345502.4641574488,358391.4339498027,0.0,0.0,0.39907498396450897,0.42171544430505387,0.2032155384708719,0.2163049804297776,0.4214644185033435,0.4001382872068182,0.11226232677382761,0.10095331104141825,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2014,GTM,8076468.999008179,8045789.999008179,8076468.999008179,6086489.231903076,4396453.429046631,6146412.199783325,2847670.676925659,6215159.231903076,4579787.374221802,5989227.199783325,2667427.676925659,0.0,0.0,3253243.1486152345,2475806.3678527703,1147056.3584603996,0.0,0.0,0.7564812445581317,0.7724734591220044,0.5464290553927695,0.5692153753436718,0.7610271519073655,0.7415650577645783,0.3525885727135663,0.33027151806726796,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2019,GUY,205230.80168914795,173413.6214504242,173413.6214504242,67068.26690483093,41541.81561470032,66551.86953926086,41153.69994163513,49476.82362937927,29350.918060302734,43806.161113739014,27549.402322769165,0.0,0.0,57099.29203704604,18516.054135915772,11449.778064657095,0.0,0.0,0.386753164739164,0.28531105697209486,0.23955335957606058,0.16925382109440365,0.38377532850432305,0.2526108430661106,0.23731526737880984,0.15886527305264217,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2019,GUY,539828.3459997177,442737.8840456009,442737.8840456009,234066.08261489868,148555.8500471115,233370.7621421814,148227.82056713104,173522.16788101196,112207.11636352539,163507.70232963562,104627.6230545044,0.0,0.0,150190.98558509926,64928.388871410054,41239.928631165996,0.0,0.0,0.5286786856278838,0.3919297944314601,0.3355390523387211,0.2534391575850969,0.5271081842143529,0.36931039385099185,0.33479814108671113,0.23631956248796637,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2019,HND,1236188.0137634277,295085.5631980896,295233.75788497925,101675.97680664062,56360.285663604736,173190.87423324585,81463.93245697021,108191.01308822632,59864.85606384277,168237.6293373108,78848.43709182739,0.0,0.0,951402.4872137094,133292.20690838643,62696.76383757684,0.0,0.0,0.3445643890697086,0.3666428540782193,0.19099641830247838,0.2028728732610201,0.5866228695321477,0.5698455032464643,0.2759302765394055,0.26707121047636473,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2019,HND,1014831.177192688,225132.013130188,225439.57105255127,168501.10209655762,129905.22782897949,155011.70058441162,130022.00804901123,169849.34856414795,132287.24101257324,152946.86638641357,127387.21061706543,0.0,0.0,589334.6707508395,90018.68643723981,75506.62516685748,0.0,0.0,0.7484546500240187,0.7544433428307172,0.57701801721934,0.5875985346254377,0.6875975671027048,0.6784384199824475,0.5767488264901921,0.5650614487168747,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2018,JAM,1678926.1209049225,1657743.718503952,1657743.718503952,155.60022735595703,73.92912292480469,151790.30852890015,48137.32678604126,155.60022735595703,73.92912292480469,142622.27389526367,38413.076290130615,0.0,0.0,629996.6682621391,57591.411765559045,18260.748741557614,0.0,0.0,9.386265537858895e-05,9.386265537858895e-05,4.459623167296498e-05,4.459623167296498e-05,0.09156439975286704,0.08603397033165935,0.02903785805292225,0.023171902786515694,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2018,JAM,1479038.613418579,1458260.6801338196,1458260.6801338196,608.3963928222656,0.0,201316.80547714233,49610.66688537598,1017.1097717285156,0.0,192109.55532455444,46987.298515319824,0.0,0.0,544111.2764806635,75116.02383404426,18510.903882824798,0.0,0.0,0.00041720688290548656,0.0006974814486770493,0.0,0.0,0.1380526871633597,0.1317388296493911,0.03402043788276824,0.03222146709119796,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,MEX,29248519.0,29128749.0,29248519.0,15009298.0,8425902.0,17228124.0,10831995.0,15992187.0,9114192.0,16981279.0,10598190.0,0.0,0.0,4634652.785208162,2729928.7488889084,1716412.9163640032,0.0,0.0,0.5152743772140712,0.5490172955934359,0.2892641218474573,0.3128933549463453,0.5890255161295517,0.5805859435139263,0.3703433667872209,0.36234962871111526,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2020,MEX,97512337.0,96996458.0,97512337.0,23639530.0,8619102.0,49659329.0,8023511.0,26702273.0,10179751.0,48696080.0,7691261.0,0.0,0.0,11793734.042384187,6006100.735225618,970412.1317504717,0.0,0.0,0.24371539422604482,0.27529121733496703,0.08885996641238178,0.10494971888561126,0.5092620126620491,0.4993837856639617,0.08228200909593623,0.07887474792035802,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2014,NIC,2615933.958164692,2510275.6037487984,2510275.6037487984,1780182.701694727,1209560.603960991,1533147.6912298203,1006913.1290359497,1801637.7663891315,1263610.6218690872,1482022.4009466171,950411.1325683594,0.0,0.0,1016327.8022234758,595649.8323087719,391200.1693578875,0.0,0.0,0.7091582689312025,0.7177051650020418,0.48184374741747715,0.5033752548851748,0.6107487516272103,0.5903823463580623,0.4011165656600592,0.3786082815564288,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2014,NIC,3624973.9014463425,3426409.028523445,3426409.028523445,1251695.639175415,593951.9230804443,940827.036822319,392854.84456825256,1330417.1896181107,651064.097413063,899934.3859148026,362385.17775917053,0.0,0.0,1408354.2693712541,365524.7761976845,152629.7326913482,0.0,0.0,0.36530829470607973,0.3882832372150946,0.1733453064523351,0.19001353661901493,0.27458106402076377,0.262646513718362,0.11465497589397461,0.10576238118171621,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2019,PAN,1236550.0,1221571.0,1221571.0,467725.0,303653.0,506657.0,293961.0,467193.0,303536.0,483620.0,272745.0,0.0,0.0,1097685.4350000331,449759.418899993,260949.1796999977,0.0,0.0,0.38288810065071943,0.3824525958785859,0.24857580934714396,0.2484800310419943,0.4147585363437737,0.3959000336451995,0.24064176376158242,0.22327396442777375,0.1,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
2019,PAN,2839924.0,2782940.0,2782940.0,178864.0,71422.0,367006.0,93095.0,179425.0,71341.0,325292.0,81653.0,0.0,0.0,2979364.2684000833,385025.9945999983,97665.96449999965,0.0,0.0,0.06427159766290326,0.0644731830366447,0.025664225603139128,0.025635119693561484,0.13187707963520592,0.11688789553493788,0.03345203274235161,0.02934055351534708,0.1,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,IMF
