anio_c,pais_c,population,poor_int_pop,poor_int_delta_pop,poor31_int_pop,poor31_int_delta_pop,poor_national_pop,poor_national_delta_pop,poor_e_national_pop,poor_e_national_delta_pop,poor_national_new_recovery,poor_e_national_new_recovery,poor_int,poor_int_delta,poor31_int,poor31_int_delta,poor_national,poor_national_delta,poor_e_national,poor_e_national_delta,shock_weight,shock_component
2007,BLZ,313923.68988609314,22349.006086349487,20643.136323928833,14270.150218963623,13696.16300201416,19310.166982650757,19426.837450027466,11562.428081512451,13514.427307128906,1931.417437908943,20436.441473286774,0.09294481903147182,0.08585046522679461,0.05934655548121233,0.056959463285719526,0.0803069258979802,0.08079213385017046,0.04808570821666102,0.056203662727636286,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BOL,11749037.995095253,3850668.125605583,3689063.0979776382,2084177.223479271,1962510.9176206589,4538500.133379936,4793837.422942162,1714047.6042966843,1972812.8007993698,3369522.8896832447,3443671.701298244,0.3299509804382136,0.3161035816050048,0.1785862338333378,0.16816105160654404,0.3888890238995002,0.41076802938254026,0.14687105434891756,0.1690437858085836,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BRA,211096452.99566078,51157128.5034399,50640169.90865612,25937262.20112133,22766139.41335678,46497642.96545887,49503979.33298206,8674885.643491745,10455296.276052475,17953840.58809432,10618382.443837695,0.24828031588756588,0.24577136655892873,0.1258810226637331,0.11049064813535239,0.22566648717812832,0.24025710562816008,0.04210172483996663,0.05074257172080818,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2016,BRB,278999.9999694824,12051.320274353027,12051.320274353027,4541.322742462158,4412.18737411499,10226.09602355957,10226.09602355957,3090.0795555114746,4364.054836273193,0.0,31317.914682087732,0.051367526835125236,0.051367526835125236,0.019356926256190867,0.018806499883982197,0.04358769412399205,0.04358769412399205,0.013171149789140335,0.018601339837369467,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,CHL,19545799.0,3021557.0,2897962.0,1396904.0,1350508.0,2112185.0,2689427.0,831232.0,1157150.0,16934061.489955552,9561655.32605278,0.15810211346332223,0.1516350401254705,0.0730926058007076,0.07066494825320997,0.10813706196038599,0.13768999123511197,0.04255639836825636,0.059242349153819686,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,COL,49620239.65705776,20664794.640992165,19727842.279120445,11380389.854147911,10900588.46277523,18939982.820563316,20003935.832525253,5191881.252938271,6740533.205129623,8414526.540532496,11850265.241179619,0.4269782414023699,0.4076188294798241,0.23514285676753996,0.2252291480726404,0.38169873727865755,0.4031406533055707,0.10463232924349249,0.13584241534736077,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,CRI,5163413.0,1209643.0,1130160.0,492348.0,473484.0,1351668.0,1455611.0,376776.0,480813.0,0.0,0.0,0.23716583568771923,0.22158218653010248,0.09653106318903774,0.09283253699212417,0.2622203451876859,0.28238503750846555,0.07309363895456246,0.09327656704954679,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,DOM,10480963.994644165,3347680.8338012695,3111107.27532959,1527930.6503295898,1333984.9485778809,2367297.6797180176,2527454.4248199463,325918.0559082031,476368.67405700684,1468102.0771538015,1338072.7301494514,0.32489729143263896,0.3019374836767863,0.14828789076206889,0.12946517846885947,0.22586640703352484,0.2411471336139968,0.03109619077737021,0.04545084538983571,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ECU,17695544.989904404,8094990.988193512,7789287.311702728,4610675.0554180145,4497720.911552429,5533934.7630729675,6000034.254671097,2512521.3625125885,3003329.9606952667,4538716.428805349,4671687.362772917,0.46548843664001066,0.4479094761875106,0.26512888359380105,0.25863365118196907,0.31821933404097624,0.345021578043367,0.14447818938481766,0.17270128776636565,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,GTM,16002003.998764038,10350447.231903076,10074412.231903076,7038313.085571289,6778515.00402832,9486743.199783325,10077477.281326294,3737409.676925659,4879908.676925659,89399908.62680429,171376747.23373157,0.649545939247182,0.6322232661951954,0.44169180147035647,0.4253880819199293,0.5928471959209648,0.6297634522591457,0.23355885157973522,0.30495609658031414,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,GUY,745059.1476888657,349018.17129421234,236985.65651798248,223139.13975143433,154865.25960540771,299922.63168144226,225539.65502738953,189381.52050876617,154036.579082489,0.0,0.0,0.5664486221018638,0.3846223768084444,0.3621497923173927,0.2513428243281421,0.48676766835129825,0.3660457744817513,0.3073619374772231,0.24999789452511975,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,HND,2251019.1909561157,307564.8864326477,299021.8081588745,215671.20273208618,209057.45693969727,328202.57481765747,338735.9527053833,211485.94050598145,236224.6923675537,150703.281077918,353167.0720082552,0.5912235580417264,0.5748014326416763,0.4145788465170758,0.40186542410818865,0.6303425902136706,0.6505728906771491,0.40617778701577234,0.4536907869845884,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2018,JAM,3157964.7343235016,0.0,0.0,0.0,0.0,353107.1140060425,458586.25832748413,97747.99367141724,175214.9312133789,0.0,0.0,,,,,0.11332047995837581,0.14717124870810996,0.03136965843634556,0.05623064309215285,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,MEX,126760856.0,49200034.0,46743044.0,23560675.0,22029318.0,66887453.0,69836289.0,18855506.0,23762808.0,41365656.14027202,67939161.00563094,0.39008882657373956,0.37060826389763624,0.1868038559492711,0.17466229411223086,0.5276664666890543,0.5509294525432993,0.14874864839978677,0.18746171925503563,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,NIC,6240907.859611034,3498125.917812586,3380042.3475420475,2194573.245191574,2134389.087995529,2473974.7280521393,2696645.5529072285,1399767.9736042023,1680201.5572338104,1559784.1716168334,1968281.0509121916,0.5892389666105089,0.5693484759436092,0.36966310005111547,0.35952542878778454,0.41672665490826905,0.4542342603560361,0.23578277444534668,0.2830201806745998,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,PAN,4076474.0,786339.0,748838.0,451085.0,428584.0,873663.0,928793.0,387056.0,442607.0,740468.5635599982,725018.3226000004,0.1963633012869736,0.18699861231496182,0.11264421548598567,0.10702530221542655,0.21816970911055059,0.2319366834052897,0.09665499732676475,0.11052710305952462,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PER,33221603.712699294,14193490.348832488,13568929.550385714,7859071.871434212,7353676.143645167,9984368.428366065,11156073.374070048,1703729.5014824867,2558462.8197351694,0.0,0.0,0.4298374976378486,0.4109232176313708,0.23800514911761358,0.22269967952481737,0.3005384241745512,0.33580779153673207,0.05128378257161676,0.07701202030644809,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PRY,7221008.0,2067054.0,1959587.0,941860.0,863629.0,1863389.0,1994932.0,269304.0,374234.0,1096443.467532509,826331.9366831784,0.2902278334278971,0.27513876726175157,0.13224327336992608,0.12125913186375457,0.25805109203590415,0.27626780083888564,0.037294516222665865,0.051825728485552156,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,SLV,6321041.993896484,2321116.756067276,2199997.61104393,1236761.3147125244,1177509.8434677124,1814047.6373729706,1996237.8406715393,550173.576871872,708412.1399822235,1694480.4352881543,1445221.184992095,0.3851097235599427,0.3650141551936242,0.20519812576148008,0.1953673761225558,0.2869855380053781,0.3158083497308008,0.08703843091109224,0.1120720508843727,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2017,SUR,494372.2035036087,274277.27202415466,272311.0623912811,172418.98532676697,169590.13210487366,129338.43584489822,146388.3007016182,8341.4700050354,13592.578201293945,116958.16663287446,35981.84898119085,0.6199432293026395,0.6154990464496678,0.38971505647448207,0.3833210582089267,0.2616215776863638,0.29610948929605346,0.016872853987177115,0.027494624707788056,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2015,TTO,1370327.9436531067,156286.76406097412,118634.7395439148,55387.56830596924,50696.49639892578,101598.74156570435,113244.12182617188,35306.4885635376,50490.747631073,199542.96974111133,258355.6345069119,0.17446828058247968,0.13243603289080802,0.061831044145344294,0.05659423951490652,0.11341816344342873,0.1264183012540769,0.039413845376452754,0.05636455510129083,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,URY,3530882.831489086,469429.86121439934,445261.89939808846,184716.81781578064,172306.74492168427,611005.5813837051,674565.0446534157,168771.57465457916,236537.2309372425,1164877.1629562778,1228226.9047550112,0.1343865165079153,0.12746780837292734,0.052879997072347626,0.04932729068606766,0.17491625146434336,0.19311180220717963,0.04831525618057285,0.06771493915587588,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,VEN,28704946.98902893,25903009.849990845,26002151.552963257,24213564.152374268,24383367.121074677,25287458.12391281,25824181.70689392,23258676.789611816,24346792.572719574,0.0,0.0,0.9288384141655918,0.9323934690684722,0.8682577298481815,0.8743465790236897,0.9067657634428258,0.9260117693914984,0.8340170733039632,0.8730350771677389,0.2,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ARG,28644818.0,4783289.0,4693658.0,2318981.0,2170915.0,9345989.0,10211169.0,2615991.0,3824900.0,19034950.113477778,26597381.477535978,0.18568850850903154,0.1822090100496717,0.09002343850659714,0.08427547832670872,0.4485814255681058,0.49010765438915554,0.1255602774680491,0.18358454034724928,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,BHS,257918.38403320312,17440.70584487915,14880.185081481934,7323.025806427002,6831.749572753906,10644.299877166748,11842.329807281494,6016.8191566467285,7015.863285064697,41140.40334061904,33003.154877604335,0.08816535174193976,0.07522153996302951,0.037018980297090866,0.03453550615736954,0.05380851274391729,0.05986473151885587,0.030415912178758265,0.035466228248021696,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2007,BLZ,313923.68988609314,23745.692308425903,23005.010957717896,15119.489795684814,14270.150218963623,19310.166982650757,20250.823598861694,11562.428081512451,14057.088348388672,15597.856308367931,39019.1128242102,0.09875334347560501,0.09567300541334148,0.0628787802678365,0.05934655548121233,0.0803069258979802,0.08421891905895942,0.04808570821666102,0.05846047594252577,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BOL,11749037.995095253,4255025.85098362,4016355.058781624,2322513.9627256393,2216305.240790367,4538500.133379936,5003942.382769585,1714047.6042966843,2203100.661175728,8833720.958653599,9264513.21190072,0.36459905282052696,0.3441481442196646,0.19900851854436277,0.18990784541685937,0.3888890238995002,0.4287712265495481,0.14687105434891756,0.18877638878439784,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BRA,211096452.99566078,59746162.79970169,56603591.92290497,28079614.211255074,27512236.34330845,46497642.96545887,51088052.68087864,8674885.643491745,11071264.232183456,41076305.825307705,21428078.057532873,0.28996537935045397,0.2747135754901632,0.13627847555795883,0.13352482693845255,0.22566648717812832,0.24794507097551904,0.04210172483996663,0.05373204206831869,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2016,BRB,278999.9999694824,16715.461654663086,12051.320274353027,4541.322742462158,4541.322742462158,10226.09602355957,12004.891143798828,3090.0795555114746,4493.190204620361,65591.72064067693,51738.64076708853,0.07124795504229585,0.051367526835125236,0.019356926256190867,0.019356926256190867,0.04358769412399205,0.05116962738880897,0.013171149789140335,0.01915176620957814,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,CHL,19545799.0,3491907.0,3344766.0,1555627.0,1503129.0,2112185.0,3082360.0,831232.0,1395048.0,42663428.34038785,24793820.074066736,0.1827130438768387,0.1750139327638904,0.08139774178034953,0.07865079881266847,0.10813706196038599,0.15780689395304642,0.04255639836825636,0.07142195973066401,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,COL,49620239.65705776,22430106.130659103,21513284.730589867,12936086.963617325,11994412.090024948,18939982.820563316,20877537.135375023,5191881.252938271,7714014.126525879,22773730.84748067,28800711.76645863,0.46345329999744517,0.4445098362039513,0.267286840170034,0.24782985119508974,0.38169873727865755,0.4207463986402874,0.10463232924349249,0.15546104129766475,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,CRI,5163413.0,1360397.0,1293158.0,593608.0,554926.0,1351668.0,1533725.0,376776.0,547753.0,0.0,0.0,0.26672306736125134,0.25354000952864575,0.11638436909973904,0.1088002729192359,0.2622203451876859,0.29753896587252454,0.07309363895456246,0.10626276625442824,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,DOM,10480963.994644165,3824853.2930755615,3521510.5406951904,1745381.9362945557,1579738.0879974365,2367297.6797180176,2761033.808654785,325918.0559082031,571748.566696167,5286542.228640677,3266589.694996478,0.37120757226918777,0.34176771718234683,0.16939185417316258,0.1533158779000291,0.22586640703352484,0.2634331927927326,0.03109619077737021,0.05455114309984596,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ECU,17695544.989904404,8748394.821048737,8488482.91065979,5044716.82232666,4943072.142822266,5533934.7630729675,6241749.3147678375,2512521.3625125885,3253613.3595523834,10208737.235052485,10528740.651506282,0.5030612923842571,0.4881155081323009,0.29008770366036435,0.28424280240917293,0.31821933404097624,0.3589209839353416,0.14447818938481766,0.18709340113880396,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,GTM,16002003.998764038,10893844.731903076,10622493.231903076,7628412.085571289,7327110.085571289,9486743.199783325,10564874.281326294,3737409.676925659,5690504.211135864,242290597.64105704,436998371.14025617,0.683647039577817,0.6666182812078055,0.47872367078150974,0.4598153582997243,0.5928471959209648,0.6602219498346772,0.23355885157973522,0.35561197282386553,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,GUY,745059.1476888657,371248.50502872467,261088.28874015808,236985.65651798248,167087.9268026352,299922.63168144226,234365.85252666473,189381.52050876617,165919.57225990295,0.0,0.0,0.6025279524876851,0.42374040542183244,0.3846223768084444,0.2711799375838953,0.48676766835129825,0.3803704940037295,0.3073619374772231,0.26928372450592564,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,HND,2251019.1909561157,323043.2891807556,313541.52197647095,230459.65741729736,222842.0591583252,328202.57481765747,347287.810295105,211485.94050598145,247761.33505249023,387988.43100962,759793.8737685281,0.6209772677440308,0.6027122808680613,0.44300628795338576,0.4283631874400629,0.6303425902136706,0.6669975030289519,0.40617778701577234,0.4758479478064762,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2018,JAM,3157964.7343235016,0.0,0.0,0.0,0.0,353107.1140060425,535439.8320884705,97747.99367141724,222091.4210243225,0.0,0.0,,,,,0.11332047995837581,0.17183539032311684,0.03136965843634556,0.0712744247477361,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,MEX,126760856.0,54346506.0,51904773.0,27326599.0,25448362.0,66887453.0,72496884.0,18855506.0,26866930.0,114365510.73915969,164021978.4600948,0.4308932947876153,0.4115336992073282,0.21666247096823396,0.20177062623175715,0.5276664666890543,0.5719185424244847,0.14874864839978677,0.21194973628136435,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,NIC,6240907.859611034,3749593.2129473686,3650889.771881342,2396574.563058853,2334433.735725403,2473974.7280521393,2840808.976938486,1399767.9736042023,1844218.1679229736,3822711.855786734,4639690.549127194,0.6315971700036601,0.6149711493911675,0.4036890472555847,0.3932217862871229,0.41672665490826905,0.47851775071487623,0.23578277444534668,0.3106478248646848,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,PAN,4076474.0,859901.0,822582.0,489094.0,462479.0,873663.0,967978.0,387056.0,484425.0,1866751.07652001,1898681.1129000052,0.2147330847636578,0.2054138445368236,0.1221357613950867,0.11548950670880914,0.21816970911055059,0.24172189812938458,0.09665499732676475,0.12096982627841452,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PER,33221603.712699294,15545784.162825465,14807442.239257932,8792239.02550447,8215035.632691383,9984368.428366065,12134888.844169736,1703729.5014824867,3273947.11503613,0.0,0.0,0.47079053841866664,0.44843049610155683,0.26626530391571696,0.2487852017070829,0.3005384241745512,0.36527101307668214,0.05128378257161676,0.09854873784388171,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PRY,7221008.0,2360039.0,2182204.0,1067021.0,990952.0,1863389.0,2085916.0,269304.0,455276.0,2692891.519731878,2175983.3873807904,0.3313648340949684,0.3063956427929269,0.149816692283834,0.13913610964737327,0.25805109203590415,0.2888677037887231,0.037294516222665865,0.06304881534544762,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,SLV,6321041.993896484,2610940.062746048,2475124.841314316,1413659.053735733,1358728.8743629456,1814047.6373729706,2139886.051607132,550173.576871872,814296.0181026459,4619781.228538288,3661821.604767534,0.43319596188661796,0.41066208363853435,0.23454823888936627,0.22543445943899762,0.2869855380053781,0.33853375023823257,0.08703843091109224,0.12882306728683648,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2017,SUR,494372.2035036087,288478.70004081726,286688.8711299896,188987.89392662048,187335.4712047577,129338.43584489822,156415.1501774788,8341.4700050354,16533.911491394043,279299.2396990514,83182.15408717246,0.652042422503684,0.6479969093385246,0.427165416934932,0.4234304801288139,0.2616215776863638,0.3163914740128326,0.016872853987177115,0.03344425793808481,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2015,TTO,1370327.9436531067,168014.44382858276,159537.5945930481,67320.99684143066,63864.417541503906,101598.74156570435,118346.6912689209,35306.4885635376,63617.51902008057,429542.4980216608,722555.5956941396,0.18756029215857412,0.1780972943176076,0.07515274013505444,0.07129404198631081,0.11341816344342873,0.13211447471174606,0.039413845376452754,0.07101842068997198,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,URY,3530882.831489086,541727.4991104603,505526.97812104225,216074.42669677734,204579.27831935883,611005.5813837051,719711.5365724564,168771.57465457916,274232.25154566765,2992384.1471462757,2882461.2016270435,0.15508359718247605,0.14472025579010206,0.06185692881808965,0.05856614338917262,0.17491625146434336,0.20603616063179558,0.04831525618057285,0.07850611996434753,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,VEN,28704946.98902893,26101277.075885773,26193424.0590477,24490332.186271667,24654993.800174713,25287458.12391281,25938494.928009033,23258676.789611816,24599651.136283875,0.0,0.0,0.9359479437819471,0.9392521797840926,0.8781821665520914,0.8840866553824389,0.9067657634428258,0.930110849445655,0.8340170733039632,0.8821021604352587,0.3,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ARG,28644818.0,5212326.0,5020604.0,2539403.0,2490039.0,9345989.0,10718157.0,2615991.0,4415315.0,40252355.08188736,52782916.19930033,0.20234383513161058,0.19490113781008797,0.0985802772053623,0.0966639540365051,0.4485814255681058,0.5144416654591368,0.1255602774680491,0.21192281491367485,0.4,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,BHS,257918.38403320312,18350.687950134277,17440.70584487915,8496.612518310547,7323.025806427002,10644.299877166748,13833.120372772217,6016.8191566467285,7323.025806427002,142540.8477589264,57533.581869061156,0.09276544609031417,0.08816535174193976,0.042951634982810454,0.037018980297090866,0.05380851274391729,0.06992847274654017,0.030415912178758265,0.037018980297090866,0.4,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2007,BLZ,313923.68988609314,26454.778169631958,23945.49436378479,16026.626735687256,15377.758472442627,19310.166982650757,22277.719499588013,11562.428081512451,15164.696601867676,62453.27543352864,74788.70385277756,0.1100198621806274,0.09958427822973667,0.06665137214058146,0.06395286541193668,0.0803069258979802,0.09264835310004217,0.04808570821666102,0.06306678587325013,0.4,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BOL,11749037.995095253,4647445.540002823,4439506.2920360565,2581541.859301567,2394827.678355217,4538500.133379936,5207168.93326664,1714047.6042966843,2422128.3925065994,16679259.7134734,17638306.751702283,0.39822419446131224,0.3804065699607772,0.22120375990202573,0.20520484099875683,0.3888890238995002,0.44618503563418166,0.14687105434891756,0.2075441486479964,0.4,"Alimentos fuera del hogarAzúcaresBebidas no alcohólicasCarnes, aves y huevosFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
