anio_c,pais_c,population,poor_int_pop,poor_int_delta_pop,poor31_int_pop,poor31_int_delta_pop,poor_national_pop,poor_national_delta_pop,poor_e_national_pop,poor_e_national_delta_pop,poor_national_new_recovery,poor_e_national_new_recovery,poor_int,poor_int_delta,poor31_int,poor31_int_delta,poor_national,poor_national_delta,poor_e_national,poor_e_national_delta,shock_weight,shock_component
2020,CHL,19545799.0,2782980.0,2894907.0,1313953.0,1349691.0,2112185.0,2453891.0,831232.0,1036451.0,7125334.009500122,4278901.823901138,0.145618639570975,0.1514751881165127,0.06875221824095082,0.07062219895981603,0.10813706196038599,0.12563130744278247,0.04255639836825636,0.0530629495076918,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,COL,49620239.65705776,19151886.59699726,19685788.181113243,10404351.961862564,10832243.193228722,18939982.820563316,19197589.88556385,5191881.252938271,6026048.391430855,1417402.3675748543,3924546.1262640436,0.3957183703389995,0.40674990311869497,0.21497585535135438,0.22381699065679792,0.38169873727865755,0.3868903096447111,0.10463232924349249,0.12144335523324576,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,CRI,5163413.0,1106722.0,1128766.0,458778.0,472960.0,1351668.0,1413407.0,376776.0,448427.0,0.0,0.0,0.21698686968302547,0.22130887516885897,0.08994923937487379,0.09272980015332101,0.2622203451876859,0.27419756288577635,0.07309363895456246,0.08699376084325323,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,DOM,10480963.994644165,3145153.9529418945,3102787.014602661,1341668.5532684326,1330108.4323730469,2367297.6797180176,2415727.492462158,325918.0559082031,411232.0117034912,346446.9206372675,546730.4226775067,0.3052417632325997,0.30112999027810317,0.1302108834737075,0.12908895693590194,0.22586640703352484,0.23048714733650544,0.03109619077737021,0.03923608667233598,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ECU,17695544.989904404,7739928.554145813,7770075.805095673,4354620.2579193115,4473597.006652832,5533934.7630729675,5780408.999856949,2512521.3625125885,2876990.030237198,1802759.3173361416,2535790.768454372,0.4450711863212004,0.44680475177347967,0.25040489593826387,0.25724644781216377,0.31821933404097624,0.3323924081456849,0.14447818938481766,0.16543632888007317,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,GTM,16002003.998764038,10104145.231903076,10069852.231903076,6816902.00402832,6772846.00402832,9486743.199783325,9885375.281326294,3737409.676925659,4528946.676925659,47490604.14045719,93031033.85163547,0.6340891710183328,0.631937101798952,0.4277970715424286,0.4250323218404766,0.5928471959209648,0.61775858086836,0.23355885157973522,0.28302371860896086,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,GUY,745059.1476888657,336226.55355262756,236600.63825702667,212564.0526828766,154531.8632106781,299922.63168144226,216837.103433609,189381.52050876617,142907.66663360596,0.0,0.0,0.5456881149417181,0.3839975008525773,0.34498666445966814,0.25080172949715374,0.48676766835129825,0.35192172947633554,0.3073619374772231,0.2319359205631737,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,HND,2251019.1909561157,297621.0418586731,297628.476020813,208525.1350631714,207647.48141479492,328202.57481765747,333068.63412857056,211485.94050598145,223038.25309753418,51997.78496253929,118866.15518284075,0.5721087779449855,0.5721230684312708,0.4008421563434141,0.3991550667710644,0.6303425902136706,0.6396882951700634,0.40617778701577234,0.4283650433039445,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2018,JAM,3157964.7343235016,0.0,0.0,0.0,0.0,353107.1140060425,416728.01289749146,97747.99367141724,142554.7681159973,0.0,0.0,,,,,0.11332047995837581,0.13373794115299487,0.03136965843634556,0.04574921915332283,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,MEX,126760856.0,47125445.0,46680289.0,22179191.0,21959593.0,66887453.0,68703453.0,18855506.0,22502246.0,21246442.243153397,40848518.19518289,0.37364017963514623,0.37011070277173064,0.17585058155742017,0.1741094704407502,0.5276664666890543,0.5419926558400647,0.14874864839978677,0.17751730865559948,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,NIC,6240907.859611034,3359119.939838648,3376995.142585993,2121065.7568950653,2131265.529066086,2473974.7280521393,2591625.7843208313,1399767.9736042023,1570626.889289856,616218.3095322137,893122.5682327859,0.565824218045579,0.5688351919905607,0.3572811911491474,0.3589992834519748,0.41672665490826905,0.4365442911069535,0.23578277444534668,0.26456296511891764,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,PAN,4076474.0,748838.0,746812.0,427807.0,427402.0,873663.0,892826.0,387056.0,419536.0,185651.74879999968,305636.50879999937,0.18699861231496182,0.18649268287688558,0.1068312710340913,0.10673013509015208,0.21816970911055059,0.22295506242834642,0.09665499732676475,0.1047658503123103,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PER,33221603.712699294,13585553.392918825,13511337.809033632,7368233.739876628,7289256.597670436,9984368.428366065,10598819.679494262,1703729.5014824867,2239103.481588006,0.0,0.0,0.411426656228921,0.40917910188683015,0.22314054365210148,0.22074878966191466,0.3005384241745512,0.3190339566732823,0.05128378257161676,0.06739901845051767,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PRY,7221008.0,1901966.0,1946407.0,849847.0,855963.0,1863389.0,1916950.0,269304.0,339421.0,329422.6728213125,381563.8719088953,0.2670484038798811,0.2732882094898793,0.11932404937422926,0.12018277557550171,0.25805109203590415,0.26546847753111474,0.037294516222665865,0.04700465641361982,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,SLV,6321041.993896484,2262398.5143756866,2199344.8392734528,1184968.5243492126,1176012.4156036377,1814047.6373729706,1942981.0193443298,550173.576871872,668441.8398151398,992292.5701714072,883337.0908565695,0.3753674450784037,0.3649058501049555,0.19660488842127496,0.19511892932242075,0.2869855380053781,0.3073830265991662,0.08703843091109224,0.1057486788508253,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2017,SUR,494372.2035036087,261716.33835744858,272311.0623912811,160701.36847877502,169590.13210487366,129338.43584489822,138599.5138669014,8341.4700050354,11026.742134094238,39340.386686150836,11345.59892191173,0.5915520114560939,0.6154990464496678,0.3632299701424458,0.3833210582089267,0.2616215776863638,0.2803545848343589,0.016872853987177115,0.02230453503645204,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2015,TTO,1370327.9436531067,118634.7395439148,118634.7395439148,50696.49639892578,50531.897384643555,101598.74156570435,109828.69227981567,35306.4885635376,41273.20283126831,99891.44077188446,71704.25203922421,0.13243603289080802,0.13243603289080802,0.05659423951490652,0.05641049198401397,0.11341816344342873,0.12260553998805641,0.039413845376452754,0.046074693371307825,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,URY,3530882.831489086,416952.28211545944,444296.93999409676,164979.90987730026,172135.6838502884,611005.5813837051,645379.7238349915,168771.57465457916,210450.41067886353,437183.0314329037,525583.8303693335,0.1193634435580371,0.12719156362671857,0.047229793445274997,0.049278320001851846,0.17491625146434336,0.18475674446158247,0.04831525618057285,0.06024690784610259,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,VEN,28704946.98902893,25714028.534111023,26000949.881088257,23876264.28504944,24375819.337963104,25287458.12391281,25656468.901355743,23258676.789611816,23992375.828971863,0.0,0.0,0.9220618616813328,0.9323503791339361,0.8561627232957144,0.8740759282021666,0.9067657634428258,0.9199978699553524,0.8340170733039632,0.8603262881844203,0.2,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ARG,28644818.0,3993351.0,4693409.0,1959117.0,2170915.0,9345989.0,9893677.0,2615991.0,3282416.0,7832345.8038069345,9530373.227644287,0.15502291229801288,0.18219934380566705,0.07605342552471497,0.08427547832670872,0.4485814255681058,0.4748689232108427,0.1255602774680491,0.15754682020143182,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,BHS,257918.38403320312,16401.90365600586,14880.185081481934,7278.295211791992,6831.749572753906,10644.299877166748,11267.158851623535,6016.8191566467285,6506.311050415039,17588.092721428166,12845.814196211715,0.08291405278724742,0.07522153996302951,0.03679286051474388,0.03453550615736954,0.05380851274391729,0.056957157131193065,0.030415912178758265,0.032890366215925726,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2007,BLZ,313923.68988609314,22670.03222465515,23005.010957717896,14270.150218963623,14238.824043273926,19310.166982650757,19426.837450027466,11562.428081512451,13514.427307128906,2049.9625201758104,21690.773958922622,0.09427989926787736,0.09567300541334148,0.05934655548121233,0.05921627650060901,0.0803069258979802,0.08079213385017046,0.04808570821666102,0.056203662727636286,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BOL,11749037.995095253,3932022.851778984,3968182.1480436325,2145996.528532982,2159293.8295812607,4538500.133379936,4810666.633246422,1714047.6042966843,2003226.0784254074,3828588.149789527,4072177.628563751,0.3369219971004128,0.3400203672702909,0.18388332505157234,0.18502272667615965,0.3888890238995002,0.41221006859723325,0.14687105434891756,0.1716497986987421,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BRA,211096452.99566078,51521577.24114895,56485248.782606125,26244296.883021355,27475634.232502937,46497642.96545887,50036130.722340584,8674885.643491745,10618624.362981796,23682089.569576897,12995648.1049622,0.25004909084367277,0.27413922205954505,0.1273711506290948,0.13334718632611184,0.22566648717812832,0.2428397899756808,0.04210172483996663,0.051535250086510366,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2016,BRB,278999.9999694824,12051.320274353027,12051.320274353027,4541.322742462158,4541.322742462158,10226.09602355957,10226.09602355957,3090.0795555114746,4364.054836273193,0.0,33240.122020359595,0.051367526835125236,0.051367526835125236,0.019356926256190867,0.019356926256190867,0.04358769412399205,0.04358769412399205,0.013171149789140335,0.018601339837369467,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,CHL,19545799.0,3089117.0,3340871.0,1425156.0,1501843.0,2112185.0,2733450.0,831232.0,1174385.0,19407928.85870829,10720752.326984502,0.1616371713111742,0.1748101279930588,0.07457088369173061,0.0785835092272283,0.10813706196038599,0.1399438268975573,0.04255639836825636,0.06012472558528154,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,COL,49620239.65705776,20448651.130503654,21427230.57792759,11218148.58100605,11897203.664916992,18939982.820563316,19874578.105229378,5191881.252938271,6582212.3158741,6875229.135386432,9875421.921762768,0.42251226060738784,0.44273177591313073,0.23179060988135133,0.24582132011006483,0.38169873727865755,0.4005336983978574,0.10463232924349249,0.13265176390452751,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,CRI,5163413.0,1226160.0,1290440.0,531694.0,553045.0,1351668.0,1465348.0,376776.0,494870.0,0.0,0.0,0.2404042027993828,0.2530071111930217,0.10424534498207007,0.10843147903795969,0.2622203451876859,0.28427399211942955,0.07309363895456246,0.09600359128353272,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,DOM,10480963.994644165,3386380.507949829,3504710.9900665283,1559022.098953247,1573557.2138214111,2367297.6797180176,2551810.653274536,325918.0559082031,479984.33543395996,1804498.6484589935,1469220.2461879267,0.3286531510663412,0.34013729637238566,0.1513053610485278,0.15271601507613008,0.22586640703352484,0.2434709874567384,0.03109619077737021,0.04579581951423885,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ECU,17695544.989904404,8179434.142337799,8460680.545822144,4673870.461156845,4920472.658332825,5533934.7630729675,6031380.291231155,2512521.3625125885,3073042.5873966217,5272057.151641799,5809680.233332229,0.47034419396758587,0.48651678129467424,0.2687628259494014,0.2829432581948306,0.31821933404097624,0.3468240775859216,0.14447818938481766,0.1767099916259019,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,GTM,16002003.998764038,10570354.231903076,10616141.231903076,7287267.085571289,7315389.085571289,9486743.199783325,10315292.281326294,3737409.676925659,5164636.676925659,145566988.8877771,249455035.31516823,0.663346280011372,0.6662196592242664,0.45731499688754723,0.4590798028417486,0.5928471959209648,0.6446250283478886,0.23355885157973522,0.32274936797444653,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,GUY,745059.1476888657,351144.20728206635,260361.23189926147,224202.22128295898,166818.57803821564,299922.63168144226,226514.3452205658,189381.52050876617,157865.07681179047,0.0,0.0,0.5698991305707872,0.4225604085632492,0.36387514967194273,0.27074279061270884,0.48676766835129825,0.3676276746872723,0.3073619374772231,0.2562114600121007,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,HND,2251019.1909561157,308192.7861709595,312318.0228538513,216808.5616760254,220817.93983459473,328202.57481765747,341558.010181427,211485.94050598145,236934.15936279297,191298.10025138943,377757.61156123196,0.5924305525126621,0.6003603820120957,0.41676516046664813,0.42447227829774437,0.6303425902136706,0.6559929061056372,0.40617778701577234,0.4550533822162032,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2018,JAM,3157964.7343235016,0.0,0.0,0.0,0.0,353107.1140060425,472471.22804260254,97747.99367141724,181912.73178100586,0.0,0.0,,,,,0.11332047995837581,0.151627266074834,0.03136965843634556,0.05838012676122438,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,MEX,126760856.0,51432086.0,51810494.0,25125807.0,25365232.0,66887453.0,70941655.0,18855506.0,25111306.0,67221525.75465924,103684871.06643064,0.4077859392532057,0.41078619597429084,0.1992132072377887,0.2011115192857523,0.5276664666890543,0.5596495419690128,0.14874864839978677,0.1980998455864009,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,NIC,6240907.859611034,3556512.549991846,3645281.0937883854,2264552.685443878,2328497.9027626514,2473974.7280521393,2731816.420274973,1399767.9736042023,1718392.3397359848,1982863.6857605388,2455415.1600313396,0.5990738552387285,0.6140264001851093,0.3814507297783021,0.3922219297459006,0.41672665490826905,0.4601585884189675,0.23578277444534668,0.28945319587883794,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2019,PAN,4076474.0,792884.0,819304.0,454183.0,459723.0,873663.0,935524.0,387056.0,446943.0,876950.7599999994,829886.6814000008,0.19799770808470746,0.20459526768686614,0.11341784302752571,0.11480128285326223,0.21816970911055059,0.23361753782172157,0.09665499732676475,0.11160988195562455,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PER,33221603.712699294,14502837.801457763,14714283.722847342,8031030.068060875,8128342.288532257,9984368.428366065,11342212.545284152,1703729.5014824867,2701182.550380349,0.0,0.0,0.4392058159069366,0.44560927154061747,0.2432127533868765,0.2461597692588704,0.3005384241745512,0.34141074715632935,0.05128378257161676,0.08130801191117076,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,PRY,7221008.0,2076356.0,2163708.0,947242.0,981132.0,1863389.0,1999005.0,269304.0,381113.0,1144349.2029443416,890159.01198124,0.2915338947627951,0.30379868402596566,0.1329989411945252,0.13775731774147146,0.25805109203590415,0.2768318495146384,0.037294516222665865,0.05277836556890672,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,SLV,6321041.993896484,2450583.010240555,2473381.16163826,1329187.0964488983,1355533.0970802307,1814047.6373729706,2059833.3523044586,550173.576871872,769658.7639389038,2833686.3990557217,2496774.599142284,0.40659020842770505,0.4103727797953443,0.22053301452192936,0.22490422979730107,0.2869855380053781,0.32586927191646675,0.08703843091109224,0.12176137489389822,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2017,SUR,494372.2035036087,272957.8086452484,286688.8711299896,169590.13210487366,187335.4712047577,129338.43584489822,144671.17781496048,8341.4700050354,13592.578201293945,97983.24131737341,33517.09232597923,0.6169608735936558,0.6479969093385246,0.3833210582089267,0.4234304801288139,0.2616215776863638,0.2926361490182456,0.016872853987177115,0.027494624707788056,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2015,TTO,1370327.9436531067,157644.7059288025,159496.44483947754,55387.56830596924,63823.26778793335,101598.74156570435,114478.61443328857,35306.4885635376,50490.747631073,233656.9592312669,273712.43795662734,0.17598419771234325,0.17805135743488446,0.061831044145344294,0.07124810510358767,0.11341816344342873,0.12779640773577106,0.039413845376452754,0.05636455510129083,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,URY,3530882.831489086,472150.8620688915,504501.0207002163,186477.15978050232,204265.1941394806,611005.5813837051,678663.5794415474,168771.57465457916,240344.47070765495,1290328.4438875138,1350008.0334259518,0.13516547382712865,0.14442654877386418,0.05338394077948559,0.05847622861742186,0.17491625146434336,0.19428511447056795,0.04831525618057285,0.0688048606383579,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,VEN,28704946.98902893,25889120.202774048,26178466.85177231,24192642.755737305,24644923.307487488,25287458.12391281,25812806.746253967,23258676.789611816,24333837.826374054,0.0,0.0,0.9283403547520763,0.9387158394604593,0.8675075237143405,0.8837255444338797,0.9067657634428258,0.9256038824137611,0.8340170733039632,0.8725705417287618,0.3,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ARG,28644818.0,4662679.0,5020604.0,2170141.0,2489851.0,9345989.0,10121808.0,2615991.0,3677724.0,14793051.735449702,20244762.242525756,0.18100639730661952,0.19490113781008797,0.08424543144775451,0.0966566558281803,0.4485814255681058,0.4858185754302362,0.1255602774680491,0.17652050251354207,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,BHS,257918.38403320312,17668.003288269043,17440.70584487915,7763.473690032959,7323.025806427002,10644.299877166748,12599.507884979248,6016.8191566467285,7105.630382537842,70070.85583634554,38098.46327211297,0.08931437399050876,0.08816535174193976,0.039245509597423844,0.037018980297090866,0.05380851274391729,0.06369237887127706,0.030415912178758265,0.03592001422400022,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2007,BLZ,313923.68988609314,23169.606813430786,23863.196435928345,14806.228038787842,15377.758472442627,19310.166982650757,19834.396152496338,11562.428081512451,14057.088348388672,8660.027769400976,36812.44310361284,0.09635752498273337,0.09924201844504073,0.061575990461803294,0.06395286541193668,0.0803069258979802,0.08248708483364207,0.04808570821666102,0.05846047594252577,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BOL,11749037.995095253,4185749.6217508316,4376590.24124527,2283432.451704979,2323707.500117302,4538500.133379936,4970112.731417656,1714047.6042966843,2166071.269217491,7828647.873506325,8235867.165092268,0.3586630025012525,0.3750155022378335,0.19565975348394984,0.19911078880493135,0.3888890238995002,0.4258724759256687,0.14687105434891756,0.18560346300032246,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,BRA,211096452.99566078,59737118.208675385,64712351.48306084,28064095.070981026,30725150.77854824,46497642.96545887,51088052.68087864,8674885.643491745,11070557.586530685,40938001.76528978,21349640.650120728,0.2899214833386414,0.3140677269827835,0.13620315668916647,0.14911802839907434,0.22566648717812832,0.24794507097551904,0.04210172483996663,0.05372861251292684,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2016,BRB,278999.9999694824,16375.750045776367,16715.461654663086,4541.322742462158,4541.322742462158,10226.09602355957,10226.09602355957,3090.0795555114746,4493.190204620361,0.0,48812.636465556534,0.06979996886414833,0.07124795504229585,0.019356926256190867,0.019356926256190867,0.04358769412399205,0.04358769412399205,0.013171149789140335,0.01915176620957814,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,CHL,19545799.0,3418100.0,3813948.0,1533001.0,1677288.0,2112185.0,3026630.0,831232.0,1351052.0,38070292.27819402,21641734.74305994,0.17885111352490843,0.19956374790851567,0.08021384274444812,0.08776361911645844,0.10813706196038599,0.1549536976359377,0.04255639836825636,0.06916950638116615,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,COL,49620239.65705776,21462339.433566093,22978474.250730515,11920027.663005829,13400554.94548893,18939982.820563316,20463211.45343399,5191881.252938271,7182977.832653046,14800260.100264862,18704565.64548775,0.4434571989187115,0.47478374192135164,0.24629291204867576,0.27688372828494656,0.38169873727865755,0.41239646553225373,0.10463232924349249,0.14475903144154545,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2021,CRI,5163413.0,1336529.0,1454769.0,577539.0,631285.0,1351668.0,1521786.0,376776.0,537322.0,0.0,0.0,0.26204344356630155,0.2852258936046318,0.11323383806399878,0.12377142229742315,0.2622203451876859,0.2952228285509369,0.07309363895456246,0.10423917731050654,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,DOM,10480963.994644165,3764148.9587860107,3955017.4940338135,1733923.984085083,1805459.4277038574,2367297.6797180176,2707208.774307251,325918.0559082031,538797.0154571533,4362251.981076037,2699333.036921917,0.3653161283807029,0.38384019719144175,0.16827984325484716,0.17522246204887995,0.22586640703352484,0.2582976886182083,0.03109619077737021,0.051407200304521776,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2020,ECU,17695544.989904404,8714720.658771515,9068005.792032242,5033356.00970459,5387689.0583229065,5533934.7630729675,6226909.603342056,2512521.3625125885,3241076.0413455963,9696929.907754075,10038646.788615733,0.5011249180045391,0.5214399677197942,0.28943441980691464,0.3098097280798689,0.31821933404097624,0.35806765203147034,0.14447818938481766,0.18637246436935637,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
2014,GTM,16002003.998764038,10950616.731903076,11075961.731903076,7661259.126342773,7798266.126342773,9486743.199783325,10610277.281326294,3737409.676925659,5815331.211135864,262091760.61168066,482610332.1881598,0.6872097863110479,0.6950758556634896,0.4807849983233421,0.48938292056810645,0.5928471959209648,0.6630592819590477,0.23355885157973522,0.36341268328548276,0.4,"Alimentos fuera del hogarBebidas no alcohólicasFrutasGranosPanes y
cerealesGrasasLeguminosasLácteosProductos no especificados previamenteRaíces y
tubérculosVegetales"
